Store,Date,Product_Category,Category_Sales
1,2012-02-21,Furniture,7558
1,2012-02-21,Toys,2647
1,2012-02-21,Health,5898
1,2012-02-21,Books,5526
1,2012-02-21,Sports,6614
1,2012-02-28,Electronics,4801
1,2012-02-28,Clothing,9280
1,2012-02-28,Grocery,8376
1,2012-02-28,Furniture,1899
1,2012-02-28,Toys,4477
1,2012-02-28,Health,2744
1,2012-02-28,Books,7096
1,2012-02-28,Sports,3253
1,2012-03-06,Electronics,2633
1,2012-03-06,Clothing,8001
1,2012-03-06,Grocery,8020
1,2012-03-06,Furniture,9149
1,2012-03-06,Toys,5701
1,2012-03-06,Health,7735
1,2012-03-06,Books,2013
1,2012-03-06,Sports,4299
1,2012-03-13,Electronics,2506
1,2012-03-13,Clothing,5803
1,2012-03-13,Grocery,1977
1,2012-03-13,Furniture,2817
1,2012-03-13,Toys,5901
1,2012-03-13,Health,7798
1,2012-03-13,Books,1473
1,2012-03-13,Sports,1567
1,2012-03-20,Electronics,8966
1,2012-03-20,Clothing,3258
1,2012-03-20,Grocery,9120
1,2012-03-20,Furniture,5310
1,2012-03-20,Toys,2982
1,2012-03-20,Health,2096
1,2012-03-20,Books,7610
1,2012-03-20,Sports,4570
1,2012-03-27,Electronics,7497
1,2012-03-27,Clothing,4646
1,2012-03-27,Grocery,3419
1,2012-03-27,Furniture,5279
1,2012-03-27,Toys,1673
1,2012-03-27,Health,3802
1,2012-03-27,Books,8312
1,2012-03-27,Sports,3369
1,2012-04-03,Electronics,5530
1,2012-04-03,Clothing,2066
1,2012-04-03,Grocery,6432
1,2012-04-03,Furniture,9073
1,2012-04-03,Toys,1687
1,2012-04-03,Health,1068
1,2012-04-03,Books,7774
1,2012-04-03,Sports,1419
1,2012-04-10,Electronics,7891
1,2012-04-10,Clothing,6593
1,2012-04-10,Grocery,7104
1,2012-04-10,Furniture,4892
1,2012-04-10,Toys,1439
1,2012-04-10,Health,2208
1,2012-04-10,Books,3563
1,2012-04-10,Sports,8466
1,2012-04-17,Electronics,2253
1,2012-04-17,Clothing,4209
1,2012-04-17,Grocery,4549
1,2012-04-17,Furniture,1614
1,2012-04-17,Toys,4078
1,2012-04-17,Health,4490
1,2012-04-17,Books,4543
1,2012-04-17,Sports,9102
1,2012-04-24,Electronics,2900
1,2012-04-24,Clothing,6680
1,2012-04-24,Grocery,7751
1,2012-04-24,Furniture,6862
1,2012-04-24,Toys,2712
1,2012-04-24,Health,3329
1,2012-04-24,Books,2194
1,2012-04-24,Sports,7781
1,2012-05-01,Electronics,9162
1,2012-05-01,Clothing,5906
1,2012-05-01,Grocery,2378
1,2012-05-01,Furniture,1749
1,2012-05-01,Toys,6292
1,2012-05-01,Health,1300
1,2012-05-01,Books,5695
1,2012-05-01,Sports,5624
1,2012-05-08,Electronics,4837
1,2012-05-08,Clothing,1277
1,2012-05-08,Grocery,4917
1,2012-05-08,Furniture,8307
1,2012-05-08,Toys,3161
1,2012-05-08,Health,2389
1,2012-05-08,Books,9882
1,2012-05-08,Sports,5732
1,2012-05-15,Electronics,4468
1,2012-05-15,Clothing,7141
1,2012-05-15,Grocery,6969
1,2012-05-15,Furniture,4816
1,2012-05-15,Toys,6037
1,2012-05-15,Health,6994
1,2012-05-15,Books,3451
1,2012-05-15,Sports,1024
1,2012-05-22,Electronics,6962
1,2012-05-22,Clothing,3556
1,2012-05-22,Grocery,8632
1,2012-05-22,Furniture,1060
1,2012-05-22,Toys,8675
1,2012-05-22,Health,1122
1,2012-05-22,Books,6616
1,2012-05-22,Sports,2186
1,2012-05-29,Electronics,6158
1,2012-05-29,Clothing,8864
1,2012-05-29,Grocery,5089
1,2012-05-29,Furniture,3472
1,2012-05-29,Toys,8450
1,2012-05-29,Health,3964
1,2012-05-29,Books,9104
1,2012-05-29,Sports,2310
1,2012-06-05,Electronics,9346
1,2012-06-05,Clothing,3212
1,2012-06-05,Grocery,7792
1,2012-06-05,Furniture,9703
1,2012-06-05,Toys,9378
1,2012-06-05,Health,2845
1,2012-06-05,Books,8660
1,2012-06-05,Sports,2702
1,2012-06-12,Electronics,1390
1,2012-06-12,Clothing,1654
1,2012-06-12,Grocery,6835
1,2012-06-12,Furniture,5271
1,2012-06-12,Toys,9955
1,2012-06-12,Health,4400
1,2012-06-12,Books,6319
1,2012-06-12,Sports,7732
1,2012-06-19,Electronics,7674
1,2012-06-19,Clothing,2085
1,2012-06-19,Grocery,6446
1,2012-06-19,Furniture,5376
1,2012-06-19,Toys,2963
1,2012-06-19,Health,6177
1,2012-06-19,Books,5572
1,2012-06-19,Sports,8543
1,2012-06-26,Electronics,9907
1,2012-06-26,Clothing,1242
1,2012-06-26,Grocery,7510
1,2012-06-26,Furniture,4915
1,2012-06-26,Toys,1837
1,2012-06-26,Health,4323
1,2012-06-26,Books,3953
1,2012-06-26,Sports,2432
1,2012-07-03,Electronics,7854
1,2012-07-03,Clothing,8655
1,2012-07-03,Grocery,9431
1,2012-07-03,Furniture,9330
1,2012-07-03,Toys,9611
1,2012-07-03,Health,1303
1,2012-07-03,Books,3162
1,2012-07-03,Sports,7486
1,2012-07-10,Electronics,5102
1,2012-07-10,Clothing,7874
1,2012-07-10,Grocery,2168
1,2012-07-10,Furniture,1415
1,2012-07-10,Toys,6243
1,2012-07-10,Health,1149
1,2012-07-10,Books,7524
1,2012-07-10,Sports,6899
1,2012-07-17,Electronics,1838
1,2012-07-17,Clothing,7144
1,2012-07-17,Grocery,8466
1,2012-07-17,Furniture,2320
1,2012-07-17,Toys,2523
1,2012-07-17,Health,6234
1,2012-07-17,Books,7144
1,2012-07-17,Sports,1552
1,2012-07-24,Electronics,4756
1,2012-07-24,Clothing,4671
1,2012-07-24,Grocery,1481
1,2012-07-24,Furniture,1599
1,2012-07-24,Toys,8677
1,2012-07-24,Health,2982
1,2012-07-24,Books,2634
1,2012-07-24,Sports,8830
1,2012-07-31,Electronics,3997
1,2012-07-31,Clothing,1686
1,2012-07-31,Grocery,6529
1,2012-07-31,Furniture,2759
1,2012-07-31,Toys,8023
1,2012-07-31,Health,7208
1,2012-07-31,Books,8234
1,2012-07-31,Sports,3480
1,2012-08-07,Electronics,8476
1,2012-08-07,Clothing,8770
1,2012-08-07,Grocery,1114
1,2012-08-07,Furniture,1568
1,2012-08-07,Toys,8951
1,2012-08-07,Health,3689
1,2012-08-07,Books,5590
1,2012-08-07,Sports,4340
1,2012-08-14,Electronics,3988
1,2012-08-14,Clothing,4151
1,2012-08-14,Grocery,4015
1,2012-08-14,Furniture,7345
1,2012-08-14,Toys,4574
1,2012-08-14,Health,8838
1,2012-08-14,Books,2608
1,2012-08-14,Sports,1559
1,2012-08-21,Electronics,7621
1,2012-08-21,Clothing,8126
1,2012-08-21,Grocery,6565
1,2012-08-21,Furniture,5435
1,2012-08-21,Toys,6650
1,2012-08-21,Health,9803
1,2012-08-21,Books,2881
1,2012-08-21,Sports,5169
1,2012-08-28,Electronics,4863
1,2012-08-28,Clothing,8436
1,2012-08-28,Grocery,4708
1,2012-08-28,Furniture,2709
1,2012-08-28,Toys,8860
1,2012-08-28,Health,2692
1,2012-08-28,Books,1125
1,2012-08-28,Sports,2199
1,2012-09-04,Electronics,7092
1,2012-09-04,Clothing,3711
1,2012-09-04,Grocery,7228
1,2012-09-04,Furniture,6995
1,2012-09-04,Toys,9182
1,2012-09-04,Health,6502
1,2012-09-04,Books,6760
1,2012-09-04,Sports,6582
1,2012-09-11,Electronics,3498
1,2012-09-11,Clothing,3565
1,2012-09-11,Grocery,7989
1,2012-09-11,Furniture,5790
1,2012-09-11,Toys,6024
1,2012-09-11,Health,9307
1,2012-09-11,Books,2031
1,2012-09-11,Sports,2241
1,2012-09-18,Electronics,2742
1,2012-09-18,Clothing,6709
1,2012-09-18,Grocery,6999
1,2012-09-18,Furniture,5090
1,2012-09-18,Toys,9160
1,2012-09-18,Health,7883
1,2012-09-18,Books,6129
1,2012-09-18,Sports,5403
1,2012-09-25,Electronics,7577
1,2012-09-25,Clothing,5897
1,2012-09-25,Grocery,1163
1,2012-09-25,Furniture,4310
1,2012-09-25,Toys,4388
1,2012-09-25,Health,1995
1,2012-09-25,Books,7161
1,2012-09-25,Sports,2877
1,2012-10-02,Electronics,9103
1,2012-10-02,Clothing,4264
1,2012-10-02,Grocery,2348
1,2012-10-02,Furniture,3251
1,2012-10-02,Toys,8290
1,2012-10-02,Health,9018
1,2012-10-02,Books,7590
1,2012-10-02,Sports,8658
1,2012-10-09,Electronics,1432
1,2012-10-09,Clothing,6743
1,2012-10-09,Grocery,6247
1,2012-10-09,Furniture,8715
1,2012-10-09,Toys,4817
1,2012-10-09,Health,2070
1,2012-10-09,Books,5600
1,2012-10-09,Sports,9306
1,2012-10-16,Electronics,1994
1,2012-10-16,Clothing,5318
1,2012-10-16,Grocery,5731
1,2012-10-16,Furniture,7068
1,2012-10-16,Toys,8670
1,2012-10-16,Health,5767
1,2012-10-16,Books,1957
1,2012-10-16,Sports,9287
1,2012-10-23,Electronics,3154
1,2012-10-23,Clothing,1631
1,2012-10-23,Grocery,7045
1,2012-10-23,Furniture,1697
1,2012-10-23,Toys,1031
1,2012-10-23,Health,7209
1,2012-10-23,Books,5874
1,2012-10-23,Sports,6562
2,2010-02-02,Electronics,9740
2,2010-02-02,Clothing,3248
2,2010-02-02,Grocery,7192
2,2010-02-02,Furniture,7406
2,2010-02-02,Toys,2156
2,2010-02-02,Health,9535
2,2010-02-02,Books,6295
2,2010-02-02,Sports,7154
2,2010-02-09,Electronics,3248
2,2010-02-09,Clothing,4285
2,2010-02-09,Grocery,3003
2,2010-02-09,Furniture,4615
2,2010-02-09,Toys,4672
2,2010-02-09,Health,8458
2,2010-02-09,Books,3155
2,2010-02-09,Sports,4479
2,2010-02-16,Electronics,1051
2,2010-02-16,Clothing,3159
2,2010-02-16,Grocery,5390
2,2010-02-16,Furniture,4651
2,2010-02-16,Toys,8356
2,2010-02-16,Health,3112
2,2010-02-16,Books,6765
2,2010-02-16,Sports,2354
2,2010-02-23,Electronics,6620
2,2010-02-23,Clothing,4754
2,2010-02-23,Grocery,1209
2,2010-02-23,Furniture,7232
2,2010-02-23,Toys,8846
2,2010-02-23,Health,7171
2,2010-02-23,Books,1237
2,2010-02-23,Sports,9527
2,2010-03-02,Electronics,9075
2,2010-03-02,Clothing,2576
2,2010-03-02,Grocery,9691
2,2010-03-02,Furniture,9982
2,2010-03-02,Toys,4540
2,2010-03-02,Health,8257
2,2010-03-02,Books,1149
2,2010-03-02,Sports,2624
2,2010-03-09,Electronics,8661
2,2010-03-09,Clothing,3574
2,2010-03-09,Grocery,5428
2,2010-03-09,Furniture,8529
2,2010-03-09,Toys,5269
2,2010-03-09,Health,8769
2,2010-03-09,Books,3108
2,2010-03-09,Sports,4947
2,2010-03-16,Electronics,8899
2,2010-03-16,Clothing,5914
2,2010-03-16,Grocery,7667
2,2010-03-16,Furniture,3263
2,2010-03-16,Toys,4815
2,2010-03-16,Health,1577
2,2010-03-16,Books,1422
2,2010-03-16,Sports,3763
2,2010-03-23,Electronics,2229
2,2010-03-23,Clothing,4176
2,2010-03-23,Grocery,9945
2,2010-03-23,Furniture,1687
2,2010-03-23,Toys,1722
2,2010-03-23,Health,1746
2,2010-03-23,Books,5337
2,2010-03-23,Sports,3712
2,2010-03-30,Electronics,1707
2,2010-03-30,Clothing,9626
2,2010-03-30,Grocery,1483
2,2010-03-30,Furniture,2533
2,2010-03-30,Toys,1169
2,2010-03-30,Health,2020
2,2010-03-30,Books,8093
2,2010-03-30,Sports,7466
2,2010-04-06,Electronics,1847
2,2010-04-06,Clothing,9887
2,2010-04-06,Grocery,4346
2,2010-04-06,Furniture,5013
2,2010-04-06,Toys,9078
2,2010-04-06,Health,1031
2,2010-04-06,Books,9368
2,2010-04-06,Sports,8877
2,2010-04-13,Electronics,7170
2,2010-04-13,Clothing,8830
2,2010-04-13,Grocery,3315
2,2010-04-13,Furniture,1065
2,2010-04-13,Toys,2928
2,2010-04-13,Health,6011
2,2010-04-13,Books,8533
2,2010-04-13,Sports,7225
2,2010-04-20,Electronics,6447
2,2010-04-20,Clothing,1584
2,2010-04-20,Grocery,7470
2,2010-04-20,Furniture,7685
2,2010-04-20,Toys,6244
2,2010-04-20,Health,9154
2,2010-04-20,Books,8951
2,2010-04-20,Sports,2748
2,2010-04-27,Electronics,8670
2,2010-04-27,Clothing,3204
2,2010-04-27,Grocery,2892
2,2010-04-27,Furniture,8018
2,2010-04-27,Toys,4093
2,2010-04-27,Health,1973
2,2010-04-27,Books,5024
2,2010-04-27,Sports,7615
2,2010-05-04,Electronics,5329
2,2010-05-04,Clothing,7715
2,2010-05-04,Grocery,2477
2,2010-05-04,Furniture,6689
2,2010-05-04,Toys,9962
2,2010-05-04,Health,8329
2,2010-05-04,Books,7444
2,2010-05-04,Sports,9497
2,2010-05-11,Electronics,1001
2,2010-05-11,Clothing,9462
2,2010-05-11,Grocery,7843
2,2010-05-11,Furniture,6972
2,2010-05-11,Toys,8903
2,2010-05-11,Health,6105
2,2010-05-11,Books,8702
2,2010-05-11,Sports,3914
2,2010-05-18,Electronics,6156
2,2010-05-18,Clothing,9298
2,2010-05-18,Grocery,4168
2,2010-05-18,Furniture,3599
2,2010-05-18,Toys,6716
2,2010-05-18,Health,3235
2,2010-05-18,Books,3799
2,2010-05-18,Sports,8013
2,2010-05-25,Electronics,6473
2,2010-05-25,Clothing,1018
2,2010-05-25,Grocery,1858
2,2010-05-25,Furniture,6380
2,2010-05-25,Toys,4032
2,2010-05-25,Health,5505
2,2010-05-25,Books,6789
2,2010-05-25,Sports,3531
2,2010-06-01,Electronics,8471
2,2010-06-01,Clothing,5719
2,2010-06-01,Grocery,5863
2,2010-06-01,Furniture,5038
2,2010-06-01,Toys,3452
2,2010-06-01,Health,3846
2,2010-06-01,Books,9064
2,2010-06-01,Sports,7622
2,2010-06-08,Electronics,9896
2,2010-06-08,Clothing,4462
2,2010-06-08,Grocery,2159
2,2010-06-08,Furniture,5626
2,2010-06-08,Toys,8056
2,2010-06-08,Health,4722
2,2010-06-08,Books,4560
2,2010-06-08,Sports,7117
2,2010-06-15,Electronics,7589
2,2010-06-15,Clothing,7849
2,2010-06-15,Grocery,3243
2,2010-06-15,Furniture,9177
2,2010-06-15,Toys,2760
2,2010-06-15,Health,6442
2,2010-06-15,Books,8679
2,2010-06-15,Sports,3675
2,2010-06-22,Electronics,8124
2,2010-06-22,Clothing,6781
2,2010-06-22,Grocery,4236
2,2010-06-22,Furniture,6898
2,2010-06-22,Toys,9235
2,2010-06-22,Health,9680
2,2010-06-22,Books,5276
2,2010-06-22,Sports,5723
2,2010-06-29,Electronics,6644
2,2010-06-29,Clothing,2115
2,2010-06-29,Grocery,2781
2,2010-06-29,Furniture,9842
2,2010-06-29,Toys,2876
2,2010-06-29,Health,6363
2,2010-06-29,Books,9532
2,2010-06-29,Sports,4375
2,2010-07-06,Electronics,3750
2,2010-07-06,Clothing,4276
2,2010-07-06,Grocery,1448
2,2010-07-06,Furniture,6537
2,2010-07-06,Toys,5172
2,2010-07-06,Health,9989
2,2010-07-06,Books,4496
2,2010-07-06,Sports,3182
2,2010-07-13,Electronics,4326
2,2010-07-13,Clothing,9837
2,2010-07-13,Grocery,1719
2,2010-07-13,Furniture,2522
2,2010-07-13,Toys,7756
2,2010-07-13,Health,7627
2,2010-07-13,Books,2069
2,2010-07-13,Sports,6562
2,2010-07-20,Electronics,8749
2,2010-07-20,Clothing,5887
2,2010-07-20,Grocery,5674
2,2010-07-20,Furniture,3156
2,2010-07-20,Toys,8944
2,2010-07-20,Health,5139
2,2010-07-20,Books,6629
2,2010-07-20,Sports,8087
2,2010-07-27,Electronics,6078
2,2010-07-27,Clothing,7405
2,2010-07-27,Grocery,7871
2,2010-07-27,Furniture,1632
2,2010-07-27,Toys,3199
2,2010-07-27,Health,6353
2,2010-07-27,Books,3910
2,2010-07-27,Sports,1622
2,2010-08-03,Electronics,7073
2,2010-08-03,Clothing,1360
2,2010-08-03,Grocery,7365
2,2010-08-03,Furniture,9401
2,2010-08-03,Toys,4943
2,2010-08-03,Health,5869
2,2010-08-03,Books,9128
2,2010-08-03,Sports,1877
2,2010-08-10,Electronics,5795
2,2010-08-10,Clothing,8791
2,2010-08-10,Grocery,3523
2,2010-08-10,Furniture,7270
2,2010-08-10,Toys,9583
2,2010-08-10,Health,7623
2,2010-08-10,Books,6088
2,2010-08-10,Sports,8564
2,2010-08-17,Electronics,8066
2,2010-08-17,Clothing,7545
2,2010-08-17,Grocery,3321
2,2010-08-17,Furniture,9149
2,2010-08-17,Toys,9125
2,2010-08-17,Health,9330
2,2010-08-17,Books,9294
2,2010-08-17,Sports,6333
2,2010-08-24,Electronics,9675
2,2010-08-24,Clothing,8858
2,2010-08-24,Grocery,5319
2,2010-08-24,Furniture,6389
2,2010-08-24,Toys,2848
2,2010-08-24,Health,4205
2,2010-08-24,Books,3161
2,2010-08-24,Sports,2464
2,2010-08-31,Electronics,1643
2,2010-08-31,Clothing,6351
2,2010-08-31,Grocery,5553
2,2010-08-31,Furniture,7518
2,2010-08-31,Toys,6723
2,2010-08-31,Health,8946
2,2010-08-31,Books,1610
2,2010-08-31,Sports,5302
2,2010-09-07,Electronics,2543
2,2010-09-07,Clothing,2466
2,2010-09-07,Grocery,7236
2,2010-09-07,Furniture,2181
2,2010-09-07,Toys,3146
2,2010-09-07,Health,3272
2,2010-09-07,Books,5536
2,2010-09-07,Sports,1719
2,2010-09-14,Electronics,5680
2,2010-09-14,Clothing,4472
2,2010-09-14,Grocery,4642
2,2010-09-14,Furniture,1063
2,2010-09-14,Toys,1559
2,2010-09-14,Health,8446
2,2010-09-14,Books,2733
2,2010-09-14,Sports,9861
2,2010-09-21,Electronics,4894
2,2010-09-21,Clothing,2542
2,2010-09-21,Grocery,3415
2,2010-09-21,Furniture,7090
2,2010-09-21,Toys,6217
2,2010-09-21,Health,6387
2,2010-09-21,Books,6179
2,2010-09-21,Sports,9187
2,2010-09-28,Electronics,7643
2,2010-09-28,Clothing,8660
2,2010-09-28,Grocery,3458
2,2010-09-28,Furniture,7028
2,2010-09-28,Toys,6447
2,2010-09-28,Health,5559
2,2010-09-28,Books,3749
2,2010-09-28,Sports,2948
2,2010-10-05,Electronics,7306
2,2010-10-05,Clothing,9251
2,2010-10-05,Grocery,9092
2,2010-10-05,Furniture,9524
2,2010-10-05,Toys,1189
2,2010-10-05,Health,7008
2,2010-10-05,Books,8482
2,2010-10-05,Sports,1295
2,2010-10-12,Electronics,9368
2,2010-10-12,Clothing,9168
2,2010-10-12,Grocery,1799
2,2010-10-12,Furniture,9997
2,2010-10-12,Toys,8003
2,2010-10-12,Health,9406
2,2010-10-12,Books,3700
2,2010-10-12,Sports,9788
2,2010-10-19,Electronics,6873
2,2010-10-19,Clothing,5714
2,2010-10-19,Grocery,7491
2,2010-10-19,Furniture,9333
2,2010-10-19,Toys,3839
2,2010-10-19,Health,4513
2,2010-10-19,Books,2135
2,2010-10-19,Sports,7357
2,2010-10-26,Electronics,3247
2,2010-10-26,Clothing,7548
2,2010-10-26,Grocery,5516
2,2010-10-26,Furniture,5102
2,2010-10-26,Toys,2548
2,2010-10-26,Health,7532
2,2010-10-26,Books,5511
2,2010-10-26,Sports,3831
2,2010-11-02,Electronics,4062
2,2010-11-02,Clothing,8975
2,2010-11-02,Grocery,4052
2,2010-11-02,Furniture,8210
2,2010-11-02,Toys,4539
2,2010-11-02,Health,1526
2,2010-11-02,Books,3807
2,2010-11-02,Sports,2753
2,2010-11-09,Electronics,7882
2,2010-11-09,Clothing,2654
2,2010-11-09,Grocery,5841
2,2010-11-09,Furniture,5041
2,2010-11-09,Toys,6024
2,2010-11-09,Health,9965
2,2010-11-09,Books,9734
2,2010-11-09,Sports,5417
2,2010-11-16,Electronics,9977
2,2010-11-16,Clothing,5635
2,2010-11-16,Grocery,3883
2,2010-11-16,Furniture,6884
2,2010-11-16,Toys,1448
2,2010-11-16,Health,4310
2,2010-11-16,Books,5585
2,2010-11-16,Sports,9108
2,2010-11-23,Electronics,5409
2,2010-11-23,Clothing,8873
2,2010-11-23,Grocery,7051
2,2010-11-23,Furniture,9576
2,2010-11-23,Toys,1294
2,2010-11-23,Health,2238
2,2010-11-23,Books,9041
2,2010-11-23,Sports,3816
2,2010-11-30,Electronics,2098
2,2010-11-30,Clothing,2737
2,2010-11-30,Grocery,3189
2,2010-11-30,Furniture,3765
2,2010-11-30,Toys,2222
2,2010-11-30,Health,7549
2,2010-11-30,Books,1410
2,2010-11-30,Sports,3945
2,2010-12-07,Electronics,9102
2,2010-12-07,Clothing,5786
2,2010-12-07,Grocery,1786
2,2010-12-07,Furniture,3109
2,2010-12-07,Toys,6446
2,2010-12-07,Health,6835
2,2010-12-07,Books,2986
2,2010-12-07,Sports,9126
2,2010-12-14,Electronics,8300
2,2010-12-14,Clothing,6709
2,2010-12-14,Grocery,3403
2,2010-12-14,Furniture,9262
2,2010-12-14,Toys,5401
2,2010-12-14,Health,7701
2,2010-12-14,Books,4295
2,2010-12-14,Sports,9953
2,2010-12-21,Electronics,3121
2,2010-12-21,Clothing,4582
2,2010-12-21,Grocery,5197
2,2010-12-21,Furniture,6700
2,2010-12-21,Toys,8232
2,2010-12-21,Health,5288
2,2010-12-21,Books,2085
2,2010-12-21,Sports,9645
2,2010-12-28,Electronics,3621
2,2010-12-28,Clothing,9810
2,2010-12-28,Grocery,9828
2,2010-12-28,Furniture,3348
2,2010-12-28,Toys,5874
2,2010-12-28,Health,4036
2,2010-12-28,Books,3349
2,2010-12-28,Sports,6743
2,2011-01-04,Electronics,5432
2,2011-01-04,Clothing,7175
2,2011-01-04,Grocery,8265
2,2011-01-04,Furniture,7103
2,2011-01-04,Toys,8358
2,2011-01-04,Health,3031
2,2011-01-04,Books,2249
2,2011-01-04,Sports,7808
2,2011-01-11,Electronics,4556
2,2011-01-11,Clothing,9519
2,2011-01-11,Grocery,9988
2,2011-01-11,Furniture,6299
2,2011-01-11,Toys,4094
2,2011-01-11,Health,3977
2,2011-01-11,Books,1962
2,2011-01-11,Sports,6725
2,2011-01-18,Electronics,6489
2,2011-01-18,Clothing,2268
2,2011-01-18,Grocery,6279
2,2011-01-18,Furniture,1372
2,2011-01-18,Toys,5380
2,2011-01-18,Health,8617
2,2011-01-18,Books,7279
2,2011-01-18,Sports,1095
2,2011-01-25,Electronics,5369
2,2011-01-25,Clothing,4941
2,2011-01-25,Grocery,8021
2,2011-01-25,Furniture,4944
2,2011-01-25,Toys,6868
2,2011-01-25,Health,6396
2,2011-01-25,Books,9041
2,2011-01-25,Sports,1131
2,2011-02-01,Electronics,8290
2,2011-02-01,Clothing,7516
2,2011-02-01,Grocery,6906
2,2011-02-01,Furniture,1807
2,2011-02-01,Toys,1050
2,2011-02-01,Health,6277
2,2011-02-01,Books,1055
2,2011-02-01,Sports,4664
2,2011-02-08,Electronics,1743
2,2011-02-08,Clothing,7030
2,2011-02-08,Grocery,9131
2,2011-02-08,Furniture,1079
2,2011-02-08,Toys,3966
2,2011-02-08,Health,4728
2,2011-02-08,Books,5536
2,2011-02-08,Sports,1125
2,2011-02-15,Electronics,6813
2,2011-02-15,Clothing,9410
2,2011-02-15,Grocery,1947
2,2011-02-15,Furniture,1594
2,2011-02-15,Toys,6030
2,2011-02-15,Health,1140
2,2011-02-15,Books,4055
2,2011-02-15,Sports,5205
2,2011-02-22,Electronics,6171
2,2011-02-22,Clothing,8782
2,2011-02-22,Grocery,3660
2,2011-02-22,Furniture,7856
2,2011-02-22,Toys,7089
2,2011-02-22,Health,6318
2,2011-02-22,Books,3552
2,2011-02-22,Sports,4611
2,2011-03-01,Electronics,9062
2,2011-03-01,Clothing,2040
2,2011-03-01,Grocery,9506
2,2011-03-01,Furniture,8603
2,2011-03-01,Toys,5172
2,2011-03-01,Health,3946
2,2011-03-01,Books,4236
2,2011-03-01,Sports,4680
2,2011-03-08,Electronics,5807
2,2011-03-08,Clothing,2537
2,2011-03-08,Grocery,4872
2,2011-03-08,Furniture,2867
2,2011-03-08,Toys,2161
2,2011-03-08,Health,4920
2,2011-03-08,Books,6693
2,2011-03-08,Sports,4882
2,2011-03-15,Electronics,8738
2,2011-03-15,Clothing,9456
2,2011-03-15,Grocery,7331
2,2011-03-15,Furniture,6182
2,2011-03-15,Toys,2526
2,2011-03-15,Health,9131
2,2011-03-15,Books,5394
2,2011-03-15,Sports,2158
2,2011-03-22,Electronics,5367
2,2011-03-22,Clothing,5630
2,2011-03-22,Grocery,4513
2,2011-03-22,Furniture,2144
2,2011-03-22,Toys,1068
2,2011-03-22,Health,4717
2,2011-03-22,Books,5723
2,2011-03-22,Sports,5213
2,2011-03-29,Electronics,7413
2,2011-03-29,Clothing,4466
2,2011-03-29,Grocery,4026
2,2011-03-29,Furniture,7998
2,2011-03-29,Toys,3747
2,2011-03-29,Health,8271
2,2011-03-29,Books,7171
2,2011-03-29,Sports,4855
2,2011-04-05,Electronics,9753
2,2011-04-05,Clothing,3203
2,2011-04-05,Grocery,4419
2,2011-04-05,Furniture,2144
2,2011-04-05,Toys,3699
2,2011-04-05,Health,1560
2,2011-04-05,Books,2187
2,2011-04-05,Sports,4133
2,2011-04-12,Electronics,4411
2,2011-04-12,Clothing,2689
2,2011-04-12,Grocery,5407
2,2011-04-12,Furniture,3423
2,2011-04-12,Toys,2369
2,2011-04-12,Health,7007
2,2011-04-12,Books,7728
2,2011-04-12,Sports,9772
2,2011-04-19,Electronics,1976
2,2011-04-19,Clothing,5272
2,2011-04-19,Grocery,7497
2,2011-04-19,Furniture,1118
2,2011-04-19,Toys,2542
2,2011-04-19,Health,5862
2,2011-04-19,Books,4043
2,2011-04-19,Sports,1972
2,2011-04-26,Electronics,1915
2,2011-04-26,Clothing,7621
2,2011-04-26,Grocery,1586
2,2011-04-26,Furniture,9542
2,2011-04-26,Toys,6625
2,2011-04-26,Health,8354
2,2011-04-26,Books,5591
2,2011-04-26,Sports,3562
2,2011-05-03,Electronics,7839
2,2011-05-03,Clothing,9464
2,2011-05-03,Grocery,3927
2,2011-05-03,Furniture,7195
2,2011-05-03,Toys,7276
2,2011-05-03,Health,5290
2,2011-05-03,Books,6882
2,2011-05-03,Sports,7446
2,2011-05-10,Electronics,6167
2,2011-05-10,Clothing,2522
2,2011-05-10,Grocery,1561
2,2011-05-10,Furniture,4540
2,2011-05-10,Toys,2479
2,2011-05-10,Health,7677
2,2011-05-10,Books,2205
2,2011-05-10,Sports,7660
2,2011-05-17,Electronics,9848
2,2011-05-17,Clothing,1589
2,2011-05-17,Grocery,5326
2,2011-05-17,Furniture,5904
2,2011-05-17,Toys,7421
2,2011-05-17,Health,4759
2,2011-05-17,Books,9939
2,2011-05-17,Sports,9655
2,2011-05-24,Electronics,9945
2,2011-05-24,Clothing,6936
2,2011-05-24,Grocery,9774
2,2011-05-24,Furniture,3205
2,2011-05-24,Toys,5114
2,2011-05-24,Health,5027
2,2011-05-24,Books,5816
2,2011-05-24,Sports,8188
2,2011-05-31,Electronics,3808
2,2011-05-31,Clothing,4603
2,2011-05-31,Grocery,4913
2,2011-05-31,Furniture,2419
2,2011-05-31,Toys,3167
2,2011-05-31,Health,3144
2,2011-05-31,Books,3167
2,2011-05-31,Sports,6891
2,2011-06-07,Electronics,7536
2,2011-06-07,Clothing,2166
2,2011-06-07,Grocery,4575
2,2011-06-07,Furniture,3841
2,2011-06-07,Toys,2870
2,2011-06-07,Health,3886
2,2011-06-07,Books,1159
2,2011-06-07,Sports,8243
2,2011-06-14,Electronics,4763
2,2011-06-14,Clothing,2055
2,2011-06-14,Grocery,1333
2,2011-06-14,Furniture,4596
2,2011-06-14,Toys,8607
2,2011-06-14,Health,2362
2,2011-06-14,Books,1925
