Store,Date,Promotion_Flag,Customer_Traffic,Satisfaction_Score
23,2012-09-11,1,170,2.33
23,2012-09-18,1,693,1.5
23,2012-09-25,0,471,1.43
23,2012-10-02,0,716,3.75
23,2012-10-09,1,699,2.04
23,2012-10-16,1,613,2.02
23,2012-10-23,1,971,4.99
24,2010-02-02,0,767,2.9
24,2010-02-09,0,688,2.79
24,2010-02-16,0,518,1.03
24,2010-02-23,0,780,4.28
24,2010-03-02,1,898,2.44
24,2010-03-09,0,184,3.16
24,2010-03-16,1,515,3.71
24,2010-03-23,0,793,3.81
24,2010-03-30,1,581,4.82
24,2010-04-06,1,555,3.13
24,2010-04-13,1,926,2.6
24,2010-04-20,0,396,4.81
24,2010-04-27,0,211,3.57
24,2010-05-04,0,329,2.19
24,2010-05-11,1,195,1.51
24,2010-05-18,0,779,4.37
24,2010-05-25,0,477,2.45
24,2010-06-01,0,255,3.64
24,2010-06-08,0,520,2.88
24,2010-06-15,1,204,1.8
24,2010-06-22,1,804,3.41
24,2010-06-29,0,429,1.24
24,2010-07-06,0,538,2.65
24,2010-07-13,0,231,3.19
24,2010-07-20,1,966,2.74
24,2010-07-27,0,481,3.99
24,2010-08-03,1,237,4.31
24,2010-08-10,1,942,4.08
24,2010-08-17,0,369,1.16
24,2010-08-24,0,649,1.78
24,2010-08-31,0,495,3.15
24,2010-09-07,1,656,4.74
24,2010-09-14,1,563,4.34
24,2010-09-21,0,774,4.37
24,2010-09-28,1,549,2.21
24,2010-10-05,0,430,2.72
24,2010-10-12,0,352,2.88
24,2010-10-19,1,780,1.63
24,2010-10-26,1,384,1.12
24,2010-11-02,1,373,4.79
24,2010-11-09,1,119,1.96
24,2010-11-16,0,338,1.96
24,2010-11-23,0,369,1.33
24,2010-11-30,0,517,4.71
24,2010-12-07,1,409,3.32
24,2010-12-14,0,130,3.67
24,2010-12-21,1,925,4.65
24,2010-12-28,1,203,2.38
24,2011-01-04,1,781,3.49
24,2011-01-11,0,285,1.16
24,2011-01-18,1,227,1.75
24,2011-01-25,1,309,4.32
24,2011-02-01,1,513,4.07
24,2011-02-08,1,380,2.4
24,2011-02-15,1,352,2.51
24,2011-02-22,1,118,3.13
24,2011-03-01,1,811,1.0
24,2011-03-08,1,831,1.96
24,2011-03-15,1,235,1.83
24,2011-03-22,1,322,2.0
24,2011-03-29,1,102,4.22
24,2011-04-05,1,335,2.12
24,2011-04-12,0,953,1.77
24,2011-04-19,0,564,3.02
24,2011-04-26,1,327,4.46
24,2011-05-03,1,753,1.97
24,2011-05-10,1,598,1.31
24,2011-05-17,0,620,2.43
24,2011-05-24,0,801,3.99
24,2011-05-31,0,961,3.2
24,2011-06-07,1,776,4.27
24,2011-06-14,1,238,4.84
24,2011-06-21,1,375,4.17
24,2011-06-28,1,390,3.42
24,2011-07-05,0,152,2.97
24,2011-07-12,1,786,1.16
24,2011-07-19,0,209,4.94
24,2011-07-26,0,814,2.53
24,2011-08-02,1,747,1.61
24,2011-08-09,0,103,3.67
24,2011-08-16,0,766,2.14
24,2011-08-23,0,783,3.34
24,2011-08-30,0,969,3.35
24,2011-09-06,1,146,2.78
24,2011-09-13,1,193,4.34
24,2011-09-20,0,659,2.06
24,2011-09-27,1,851,2.79
24,2011-10-04,0,958,3.15
24,2011-10-11,1,312,3.65
24,2011-10-18,1,535,4.14
24,2011-10-25,1,951,2.58
24,2011-11-01,1,607,3.58
24,2011-11-08,1,935,1.6
24,2011-11-15,0,750,4.73
24,2011-11-22,1,304,2.53
24,2011-11-29,0,480,3.92
24,2011-12-06,0,172,1.08
24,2011-12-13,1,615,1.82
24,2011-12-20,0,175,2.95
24,2011-12-27,1,940,4.51
24,2012-01-03,0,176,3.11
24,2012-01-10,0,915,4.72
24,2012-01-17,1,867,2.94
24,2012-01-24,1,509,2.96
24,2012-01-31,1,713,1.48
24,2012-02-07,1,205,4.21
24,2012-02-14,0,944,1.99
24,2012-02-21,1,650,4.6
24,2012-02-28,0,575,4.64
24,2012-03-06,0,925,4.77
24,2012-03-13,0,374,3.08
24,2012-03-20,0,187,3.71
24,2012-03-27,0,822,4.11
24,2012-04-03,0,980,1.52
24,2012-04-10,1,176,3.4
24,2012-04-17,0,176,1.14
24,2012-04-24,0,541,2.99
24,2012-05-01,0,639,1.62
24,2012-05-08,1,344,1.73
24,2012-05-15,1,677,2.46
24,2012-05-22,0,877,2.73
24,2012-05-29,1,481,3.49
24,2012-06-05,0,816,1.3
24,2012-06-12,1,669,3.01
24,2012-06-19,0,812,1.73
24,2012-06-26,1,836,3.3
24,2012-07-03,1,241,3.55
24,2012-07-10,1,992,3.23
24,2012-07-17,0,467,3.95
24,2012-07-24,0,183,2.34
24,2012-07-31,0,242,4.06
24,2012-08-07,1,451,2.73
24,2012-08-14,1,644,2.94
24,2012-08-21,0,251,3.59
24,2012-08-28,1,257,1.07
24,2012-09-04,0,545,3.62
24,2012-09-11,0,752,3.47
24,2012-09-18,0,862,2.24
24,2012-09-25,0,402,1.34
24,2012-10-02,1,723,1.36
24,2012-10-09,1,755,4.69
24,2012-10-16,1,549,3.76
24,2012-10-23,0,820,1.51
25,2010-02-02,1,408,2.14
25,2010-02-09,1,795,1.19
25,2010-02-16,0,798,3.67
25,2010-02-23,0,809,4.45
25,2010-03-02,1,689,1.65
25,2010-03-09,0,959,4.25
25,2010-03-16,1,285,4.41
25,2010-03-23,0,955,4.66
25,2010-03-30,1,352,2.06
25,2010-04-06,0,112,4.62
25,2010-04-13,0,398,2.28
25,2010-04-20,1,175,3.21
25,2010-04-27,1,150,1.2
25,2010-05-04,1,886,1.18
25,2010-05-11,0,248,3.88
25,2010-05-18,1,830,2.78
25,2010-05-25,1,221,2.03
25,2010-06-01,0,310,1.76
25,2010-06-08,1,379,3.68
25,2010-06-15,1,637,1.0
25,2010-06-22,1,784,4.22
25,2010-06-29,0,255,1.32
25,2010-07-06,0,337,1.77
25,2010-07-13,0,475,2.54
25,2010-07-20,1,181,2.94
25,2010-07-27,0,591,2.42
25,2010-08-03,1,455,2.28
25,2010-08-10,1,372,4.86
25,2010-08-17,1,679,3.57
25,2010-08-24,0,143,1.09
25,2010-08-31,0,672,2.72
25,2010-09-07,1,222,4.5
25,2010-09-14,1,448,2.21
25,2010-09-21,0,807,1.38
25,2010-09-28,0,429,4.03
25,2010-10-05,0,508,3.42
25,2010-10-12,1,422,3.28
25,2010-10-19,0,210,1.21
25,2010-10-26,0,869,1.56
25,2010-11-02,0,188,3.49
25,2010-11-09,1,532,1.83
25,2010-11-16,0,809,3.02
25,2010-11-23,1,893,3.18
25,2010-11-30,1,811,2.13
25,2010-12-07,1,198,4.79
25,2010-12-14,0,638,4.37
25,2010-12-21,0,700,3.89
25,2010-12-28,0,245,1.31
25,2011-01-04,1,793,1.42
25,2011-01-11,0,356,2.97
25,2011-01-18,1,288,1.64
25,2011-01-25,0,339,4.91
25,2011-02-01,0,970,1.63
25,2011-02-08,0,998,2.95
25,2011-02-15,0,602,2.46
25,2011-02-22,1,807,3.56
25,2011-03-01,1,908,1.52
25,2011-03-08,1,776,2.72
25,2011-03-15,1,918,2.1
25,2011-03-22,0,370,4.55
25,2011-03-29,1,619,1.16
25,2011-04-05,1,649,4.65
25,2011-04-12,1,213,4.33
25,2011-04-19,0,438,2.19
25,2011-04-26,1,667,4.16
25,2011-05-03,1,458,1.12
25,2011-05-10,0,749,4.87
25,2011-05-17,0,713,3.11
25,2011-05-24,1,433,2.21
25,2011-05-31,1,788,2.45
25,2011-06-07,0,268,1.27
25,2011-06-14,1,438,4.96
25,2011-06-21,0,897,1.16
25,2011-06-28,1,360,3.62
25,2011-07-05,1,986,2.77
25,2011-07-12,1,834,4.8
25,2011-07-19,1,298,1.98
25,2011-07-26,1,310,3.13
25,2011-08-02,0,386,2.93
25,2011-08-09,0,791,3.81
25,2011-08-16,1,861,1.27
25,2011-08-23,1,842,1.78
25,2011-08-30,1,571,1.86
25,2011-09-06,0,581,3.95
25,2011-09-13,0,122,1.76
25,2011-09-20,0,659,3.29
25,2011-09-27,0,208,1.86
25,2011-10-04,0,395,4.45
25,2011-10-11,0,105,4.77
25,2011-10-18,0,649,3.07
25,2011-10-25,0,780,2.41
25,2011-11-01,1,967,1.94
25,2011-11-08,0,894,1.2
25,2011-11-15,0,302,2.07
25,2011-11-22,0,424,3.62
25,2011-11-29,0,924,3.13
25,2011-12-06,1,884,4.78
25,2011-12-13,0,343,2.59
25,2011-12-20,1,426,3.78
25,2011-12-27,1,146,2.96
25,2012-01-03,1,860,3.05
25,2012-01-10,0,690,2.07
25,2012-01-17,0,721,2.82
25,2012-01-24,0,112,2.88
25,2012-01-31,1,479,3.83
25,2012-02-07,1,464,4.76
25,2012-02-14,1,701,2.32
25,2012-02-21,1,441,1.17
25,2012-02-28,0,959,2.99
25,2012-03-06,0,891,3.18
25,2012-03-13,0,320,1.67
25,2012-03-20,1,172,4.04
25,2012-03-27,1,845,4.94
25,2012-04-03,0,871,4.78
25,2012-04-10,0,724,1.79
25,2012-04-17,1,145,4.5
25,2012-04-24,0,603,3.82
25,2012-05-01,0,373,2.82
25,2012-05-08,1,654,3.16
25,2012-05-15,1,307,4.4
25,2012-05-22,1,960,2.92
25,2012-05-29,0,714,2.49
25,2012-06-05,1,223,2.97
25,2012-06-12,0,109,3.32
25,2012-06-19,0,428,1.76
25,2012-06-26,1,286,4.6
25,2012-07-03,0,642,3.7
25,2012-07-10,1,767,3.53
25,2012-07-17,1,159,1.4
25,2012-07-24,0,860,3.42
25,2012-07-31,0,998,1.48
25,2012-08-07,1,985,1.31
25,2012-08-14,1,881,3.11
25,2012-08-21,1,541,2.61
25,2012-08-28,1,316,3.36
25,2012-09-04,1,101,1.36
25,2012-09-11,1,635,2.72
25,2012-09-18,0,817,1.7
25,2012-09-25,0,931,4.95
25,2012-10-02,0,810,3.24
25,2012-10-09,0,455,3.75
25,2012-10-16,1,725,2.3
25,2012-10-23,0,891,1.38
26,2010-02-02,1,601,3.36
26,2010-02-09,0,246,4.96
26,2010-02-16,0,785,1.67
26,2010-02-23,1,889,1.19
26,2010-03-02,1,433,4.12
26,2010-03-09,0,980,2.01
26,2010-03-16,1,990,4.32
26,2010-03-23,0,241,3.82
26,2010-03-30,0,143,4.78
26,2010-04-06,1,243,2.64
26,2010-04-13,1,964,3.65
26,2010-04-20,1,432,2.86
26,2010-04-27,0,596,3.52
26,2010-05-04,1,495,2.8
26,2010-05-11,1,154,1.75
26,2010-05-18,0,406,3.03
26,2010-05-25,0,969,3.11
26,2010-06-01,1,522,4.24
26,2010-06-08,0,516,3.94
26,2010-06-15,0,772,3.66
26,2010-06-22,0,896,1.45
26,2010-06-29,1,424,3.88
26,2010-07-06,1,809,3.0
26,2010-07-13,0,770,4.58
26,2010-07-20,0,179,4.68
26,2010-07-27,0,130,1.22
26,2010-08-03,1,211,4.28
26,2010-08-10,0,657,1.15
26,2010-08-17,0,964,2.47
26,2010-08-24,1,816,3.17
26,2010-08-31,0,663,1.59
26,2010-09-07,1,749,3.99
26,2010-09-14,1,571,1.03
26,2010-09-21,1,173,1.67
26,2010-09-28,0,652,3.32
26,2010-10-05,0,578,3.86
26,2010-10-12,1,688,4.67
26,2010-10-19,0,486,3.82
26,2010-10-26,1,798,3.69
26,2010-11-02,0,981,2.58
26,2010-11-09,1,663,1.01
26,2010-11-16,1,532,1.48
26,2010-11-23,0,511,3.14
26,2010-11-30,0,566,3.7
26,2010-12-07,0,698,2.67
26,2010-12-14,0,720,3.92
26,2010-12-21,1,836,3.09
26,2010-12-28,1,347,1.3
26,2011-01-04,0,680,1.77
26,2011-01-11,0,219,4.36
26,2011-01-18,1,166,3.9
26,2011-01-25,0,672,4.58
26,2011-02-01,0,426,1.47
26,2011-02-08,0,802,4.96
26,2011-02-15,0,569,1.84
26,2011-02-22,1,592,1.05
26,2011-03-01,1,800,4.99
26,2011-03-08,0,762,2.12
26,2011-03-15,1,385,3.67
26,2011-03-22,0,707,1.71
26,2011-03-29,0,411,3.32
26,2011-04-05,0,408,4.62
26,2011-04-12,1,874,2.28
26,2011-04-19,1,196,3.68
26,2011-04-26,1,212,1.75
26,2011-05-03,1,736,3.5
26,2011-05-10,1,555,2.35
26,2011-05-17,0,562,1.84
26,2011-05-24,0,231,2.25
26,2011-05-31,1,220,1.72
26,2011-06-07,1,296,4.61
26,2011-06-14,1,905,2.59
26,2011-06-21,0,581,1.98
26,2011-06-28,1,733,2.79
26,2011-07-05,0,893,2.28
26,2011-07-12,0,996,3.98
26,2011-07-19,1,871,4.88
26,2011-07-26,0,138,2.75
26,2011-08-02,0,665,4.44
26,2011-08-09,1,611,3.26
26,2011-08-16,0,573,1.63
26,2011-08-23,1,260,3.76
26,2011-08-30,0,388,3.05
26,2011-09-06,1,299,3.6
26,2011-09-13,1,887,4.56
26,2011-09-20,0,627,2.76
26,2011-09-27,1,784,4.6
26,2011-10-04,0,602,4.0
26,2011-10-11,0,347,2.95
26,2011-10-18,1,482,3.41
26,2011-10-25,0,317,2.3
26,2011-11-01,1,186,4.93
26,2011-11-08,0,181,3.67
26,2011-11-15,0,161,1.18
26,2011-11-22,1,898,2.31
26,2011-11-29,0,599,3.49
26,2011-12-06,0,141,1.23
26,2011-12-13,0,111,1.1
26,2011-12-20,0,932,2.8
26,2011-12-27,0,845,2.33
26,2012-01-03,0,940,2.75
26,2012-01-10,0,742,2.05
26,2012-01-17,0,214,1.66
26,2012-01-24,1,317,3.76
26,2012-01-31,0,748,3.06
26,2012-02-07,0,205,1.8
26,2012-02-14,1,790,2.28
26,2012-02-21,1,627,3.37
26,2012-02-28,1,571,1.29
26,2012-03-06,0,853,1.59
26,2012-03-13,1,945,1.29
26,2012-03-20,1,992,4.25
26,2012-03-27,0,486,4.01
26,2012-04-03,0,325,4.01
26,2012-04-10,1,580,3.87
26,2012-04-17,1,853,3.68
26,2012-04-24,0,507,2.91
26,2012-05-01,0,556,3.57
26,2012-05-08,0,752,1.15
26,2012-05-15,0,997,3.49
26,2012-05-22,0,810,4.11
26,2012-05-29,1,723,3.0
26,2012-06-05,0,738,2.43
26,2012-06-12,0,120,2.11
26,2012-06-19,0,758,3.57
26,2012-06-26,0,700,3.77
26,2012-07-03,0,914,4.48
26,2012-07-10,1,302,2.37
26,2012-07-17,0,516,4.08
26,2012-07-24,1,515,3.25
26,2012-07-31,0,547,4.53
26,2012-08-07,1,611,3.11
26,2012-08-14,1,184,3.07
26,2012-08-21,0,266,3.31
26,2012-08-28,0,483,4.0
26,2012-09-04,0,567,4.86
26,2012-09-11,0,171,1.29
26,2012-09-18,0,909,1.21
26,2012-09-25,1,620,4.75
26,2012-10-02,0,892,3.12
26,2012-10-09,0,572,3.46
26,2012-10-16,1,357,2.93
26,2012-10-23,0,374,1.37
27,2010-02-02,0,444,1.83
27,2010-02-09,1,544,4.62
27,2010-02-16,0,117,4.35
27,2010-02-23,0,169,2.88
27,2010-03-02,0,437,2.64
27,2010-03-09,1,727,1.95
27,2010-03-16,1,691,3.92
27,2010-03-23,1,626,1.53
27,2010-03-30,0,787,3.72
27,2010-04-06,0,555,4.37
27,2010-04-13,1,368,1.91
27,2010-04-20,1,730,4.47
27,2010-04-27,0,910,1.13
27,2010-05-04,0,287,4.65
27,2010-05-11,0,668,1.47
27,2010-05-18,0,810,3.58
27,2010-05-25,1,628,2.0
27,2010-06-01,0,533,4.35
27,2010-06-08,0,387,3.05
27,2010-06-15,0,666,1.54
27,2010-06-22,0,598,3.28
27,2010-06-29,0,540,2.63
27,2010-07-06,0,880,3.65
27,2010-07-13,0,402,4.53
27,2010-07-20,1,186,2.64
27,2010-07-27,1,929,2.16
27,2010-08-03,1,537,1.06
27,2010-08-10,0,640,3.3
27,2010-08-17,1,121,2.61
27,2010-08-24,0,932,2.5
27,2010-08-31,0,896,1.73
27,2010-09-07,0,659,2.72
27,2010-09-14,0,616,4.94
27,2010-09-21,1,861,2.19
27,2010-09-28,0,774,3.4
27,2010-10-05,0,602,4.11
27,2010-10-12,1,813,4.0
27,2010-10-19,1,566,2.32
27,2010-10-26,1,200,3.44
27,2010-11-02,0,682,4.49
27,2010-11-09,1,774,1.06
27,2010-11-16,0,784,2.74
27,2010-11-23,0,240,1.9
27,2010-11-30,1,237,2.55
27,2010-12-07,1,677,2.66
27,2010-12-14,1,809,3.99
27,2010-12-21,0,939,1.38
27,2010-12-28,0,327,3.05
27,2011-01-04,0,380,3.26
27,2011-01-11,0,783,2.98
27,2011-01-18,0,927,3.93
27,2011-01-25,0,530,2.54
27,2011-02-01,1,139,4.78
27,2011-02-08,0,618,2.93
27,2011-02-15,1,785,3.28
27,2011-02-22,1,762,4.3
27,2011-03-01,1,310,2.1
27,2011-03-08,1,401,1.3
27,2011-03-15,1,185,3.83
27,2011-03-22,0,496,2.93
27,2011-03-29,0,352,4.59
27,2011-04-05,0,632,4.93
27,2011-04-12,0,868,2.6
27,2011-04-19,1,990,2.66
27,2011-04-26,1,480,2.63
27,2011-05-03,1,543,2.3
27,2011-05-10,0,132,4.13
27,2011-05-17,0,359,4.04
27,2011-05-24,0,333,2.91
27,2011-05-31,0,614,1.18
27,2011-06-07,1,958,2.24
27,2011-06-14,1,407,2.17
27,2011-06-21,0,838,4.24
27,2011-06-28,0,895,1.35
27,2011-07-05,1,169,4.22
27,2011-07-12,1,553,3.68
27,2011-07-19,1,538,3.93
27,2011-07-26,1,924,2.73
27,2011-08-02,0,463,3.72
27,2011-08-09,1,865,3.44
27,2011-08-16,1,580,4.08
27,2011-08-23,1,243,2.79
27,2011-08-30,1,123,2.89
27,2011-09-06,0,524,3.57
27,2011-09-13,0,845,1.43
27,2011-09-20,0,944,2.74
27,2011-09-27,0,274,4.89
27,2011-10-04,0,943,1.15
27,2011-10-11,0,424,2.26
27,2011-10-18,1,968,2.26
27,2011-10-25,1,770,3.53
27,2011-11-01,1,959,1.42
27,2011-11-08,1,447,3.51
27,2011-11-15,0,897,1.38
27,2011-11-22,1,117,1.38
27,2011-11-29,0,143,3.91
27,2011-12-06,1,254,2.3
27,2011-12-13,1,966,4.91
27,2011-12-20,1,476,1.15
27,2011-12-27,0,842,2.78
27,2012-01-03,1,982,1.45
27,2012-01-10,0,927,2.41
27,2012-01-17,0,501,4.99
27,2012-01-24,1,324,4.56
27,2012-01-31,0,316,1.19
27,2012-02-07,0,667,3.25
27,2012-02-14,1,130,3.59
27,2012-02-21,1,968,1.84
27,2012-02-28,1,158,1.58
27,2012-03-06,1,991,4.62
27,2012-03-13,1,997,4.88
27,2012-03-20,1,452,4.97
27,2012-03-27,0,544,4.16
27,2012-04-03,1,334,3.65
27,2012-04-10,1,206,2.38
27,2012-04-17,0,290,1.69
27,2012-04-24,1,629,1.32
27,2012-05-01,0,837,3.77
27,2012-05-08,1,778,4.14
27,2012-05-15,1,682,4.31
27,2012-05-22,0,973,4.66
27,2012-05-29,1,665,4.52
27,2012-06-05,0,344,5.0
27,2012-06-12,1,961,1.98
27,2012-06-19,1,175,4.05
27,2012-06-26,0,646,3.35
27,2012-07-03,1,366,2.04
27,2012-07-10,1,416,4.93
27,2012-07-17,0,911,4.59
27,2012-07-24,1,220,1.51
27,2012-07-31,0,935,1.1
27,2012-08-07,1,124,3.75
27,2012-08-14,0,531,3.42
27,2012-08-21,1,259,4.74
27,2012-08-28,0,695,1.94
27,2012-09-04,0,213,1.34
27,2012-09-11,1,834,2.04
27,2012-09-18,1,999,1.08
27,2012-09-25,0,601,1.14
27,2012-10-02,1,265,4.66
27,2012-10-09,0,802,2.41
27,2012-10-16,1,274,2.64
27,2012-10-23,1,100,1.07
28,2010-02-02,0,860,3.43
28,2010-02-09,0,694,4.88
28,2010-02-16,1,124,2.49
28,2010-02-23,0,668,3.73
28,2010-03-02,0,131,1.25
28,2010-03-09,0,930,2.58
28,2010-03-16,0,111,4.86
28,2010-03-23,0,418,3.16
28,2010-03-30,0,944,2.15
28,2010-04-06,1,703,1.48
28,2010-04-13,1,100,3.81
28,2010-04-20,1,534,3.58
28,2010-04-27,1,937,2.5
28,2010-05-04,1,235,4.8
28,2010-05-11,0,295,1.09
28,2010-05-18,0,232,2.21
28,2010-05-25,0,185,4.68
28,2010-06-01,0,575,2.28
28,2010-06-08,0,906,2.01
28,2010-06-15,1,890,3.14
28,2010-06-22,1,423,4.3
28,2010-06-29,0,279,1.41
28,2010-07-06,0,615,4.77
28,2010-07-13,0,737,4.18
28,2010-07-20,1,274,1.73
28,2010-07-27,1,862,3.85
28,2010-08-03,0,120,2.54
28,2010-08-10,1,204,2.61
28,2010-08-17,0,677,4.13
28,2010-08-24,1,542,4.85
28,2010-08-31,1,874,1.51
28,2010-09-07,0,148,2.68
28,2010-09-14,1,627,2.92
28,2010-09-21,1,244,2.51
28,2010-09-28,0,439,2.45
28,2010-10-05,1,861,1.21
28,2010-10-12,0,954,3.74
28,2010-10-19,1,453,2.74
28,2010-10-26,0,174,1.78
28,2010-11-02,0,901,4.26
28,2010-11-09,1,893,4.21
28,2010-11-16,1,677,2.95
28,2010-11-23,0,736,2.19
28,2010-11-30,1,418,3.55
28,2010-12-07,1,186,2.15
28,2010-12-14,1,652,1.94
28,2010-12-21,0,797,3.92
28,2010-12-28,0,965,1.16
28,2011-01-04,0,991,1.38
28,2011-01-11,1,946,1.03
28,2011-01-18,1,877,1.61
28,2011-01-25,0,882,1.28
28,2011-02-01,0,141,4.98
28,2011-02-08,1,192,2.16
28,2011-02-15,1,796,1.6
28,2011-02-22,1,826,1.96
28,2011-03-01,1,606,4.74
28,2011-03-08,0,628,3.08
28,2011-03-15,1,364,2.46
28,2011-03-22,1,725,4.49
28,2011-03-29,0,391,2.58
28,2011-04-05,0,563,2.34
28,2011-04-12,1,903,1.83
28,2011-04-19,0,659,2.51
28,2011-04-26,1,918,2.27
28,2011-05-03,1,196,3.71
28,2011-05-10,0,986,2.16
28,2011-05-17,0,194,3.31
28,2011-05-24,1,425,1.26
28,2011-05-31,0,173,1.77
28,2011-06-07,1,435,2.63
28,2011-06-14,1,167,4.75
28,2011-06-21,1,857,2.51
28,2011-06-28,0,176,3.66
28,2011-07-05,1,307,2.02
28,2011-07-12,1,983,1.51
28,2011-07-19,1,865,1.23
28,2011-07-26,0,320,2.22
28,2011-08-02,1,361,1.63
28,2011-08-09,1,509,1.7
28,2011-08-16,1,430,4.04
28,2011-08-23,0,443,1.06
28,2011-08-30,1,870,3.23
28,2011-09-06,1,919,2.52
28,2011-09-13,0,173,3.03
28,2011-09-20,0,736,3.25
28,2011-09-27,1,799,2.25
28,2011-10-04,1,353,2.18
28,2011-10-11,1,932,3.93
28,2011-10-18,0,919,4.49
28,2011-10-25,0,846,1.77
28,2011-11-01,1,861,1.39
28,2011-11-08,0,431,4.59
28,2011-11-15,1,497,2.4
28,2011-11-22,1,444,3.21
28,2011-11-29,0,683,2.44
28,2011-12-06,1,846,1.5
28,2011-12-13,0,935,3.36
28,2011-12-20,0,767,3.1
28,2011-12-27,1,554,1.81
28,2012-01-03,0,214,2.81
28,2012-01-10,1,412,4.19
28,2012-01-17,0,327,3.36
28,2012-01-24,1,933,1.39
28,2012-01-31,1,957,3.19
28,2012-02-07,1,344,3.81
28,2012-02-14,0,917,4.17
28,2012-02-21,1,625,3.52
28,2012-02-28,0,627,1.61
28,2012-03-06,0,526,3.84
28,2012-03-13,0,141,3.71
28,2012-03-20,0,564,1.1
28,2012-03-27,0,721,2.65
28,2012-04-03,1,377,2.33
28,2012-04-10,0,935,3.68
28,2012-04-17,1,118,1.86
28,2012-04-24,1,165,3.36
28,2012-05-01,0,266,4.65
28,2012-05-08,1,684,4.19
28,2012-05-15,1,502,4.69
28,2012-05-22,0,921,4.91
28,2012-05-29,1,508,1.04
28,2012-06-05,0,211,3.49
28,2012-06-12,0,373,2.65
28,2012-06-19,0,506,4.44
28,2012-06-26,1,472,2.01
28,2012-07-03,1,696,4.92
28,2012-07-10,1,750,3.45
28,2012-07-17,1,138,4.17
28,2012-07-24,0,204,1.34
28,2012-07-31,0,423,1.73
28,2012-08-07,1,892,4.03
28,2012-08-14,0,513,1.09
28,2012-08-21,1,528,4.27
28,2012-08-28,0,734,1.06
28,2012-09-04,0,829,3.63
28,2012-09-11,0,988,2.46
28,2012-09-18,0,160,3.45
28,2012-09-25,0,711,3.78
28,2012-10-02,1,406,2.37
28,2012-10-09,1,453,1.43
28,2012-10-16,0,492,1.28
28,2012-10-23,1,303,3.36
29,2010-02-02,0,467,1.52
29,2010-02-09,1,658,2.24
29,2010-02-16,1,745,1.47
29,2010-02-23,1,207,4.94
29,2010-03-02,0,683,2.23
29,2010-03-09,1,938,1.52
29,2010-03-16,0,517,1.8
29,2010-03-23,0,719,3.35
29,2010-03-30,0,920,1.26
29,2010-04-06,0,497,4.45
29,2010-04-13,0,371,4.85
29,2010-04-20,1,782,1.99
29,2010-04-27,0,215,2.8
29,2010-05-04,1,940,1.09
29,2010-05-11,0,685,3.56
29,2010-05-18,0,355,2.66
29,2010-05-25,1,180,2.08
29,2010-06-01,0,879,1.83
29,2010-06-08,0,227,3.62
29,2010-06-15,1,937,2.66
29,2010-06-22,1,334,1.72
29,2010-06-29,0,652,3.76
29,2010-07-06,0,280,3.26
29,2010-07-13,0,256,4.43
29,2010-07-20,1,553,1.47
29,2010-07-27,0,670,4.14
29,2010-08-03,1,956,3.69
29,2010-08-10,1,860,1.46
29,2010-08-17,0,803,3.78
29,2010-08-24,1,123,2.77
29,2010-08-31,0,572,4.78
29,2010-09-07,0,499,1.57
29,2010-09-14,1,691,3.57
29,2010-09-21,1,233,2.53
29,2010-09-28,1,520,4.83
29,2010-10-05,1,312,2.32
29,2010-10-12,1,999,4.85
29,2010-10-19,1,581,4.61
29,2010-10-26,0,447,2.08
29,2010-11-02,0,265,4.21
29,2010-11-09,0,447,4.98
29,2010-11-16,1,948,2.01
29,2010-11-23,1,497,2.75
29,2010-11-30,1,682,3.08
29,2010-12-07,0,825,2.18
29,2010-12-14,0,534,1.06
29,2010-12-21,1,676,1.88
29,2010-12-28,1,320,2.13
29,2011-01-04,1,407,2.77
29,2011-01-11,1,897,1.68
29,2011-01-18,0,796,4.49
29,2011-01-25,0,818,3.82
29,2011-02-01,0,565,1.34
29,2011-02-08,1,198,3.6
29,2011-02-15,0,341,3.61
29,2011-02-22,1,257,4.82
29,2011-03-01,1,709,1.01
29,2011-03-08,1,653,1.99
29,2011-03-15,0,750,4.71
29,2011-03-22,0,894,4.73
29,2011-03-29,1,326,3.88
29,2011-04-05,0,522,4.06
29,2011-04-12,1,171,1.37
29,2011-04-19,1,342,3.06
29,2011-04-26,1,629,1.93
29,2011-05-03,0,688,1.72
29,2011-05-10,0,144,4.24
29,2011-05-17,1,571,1.54
29,2011-05-24,0,470,2.87
29,2011-05-31,0,954,4.75
29,2011-06-07,0,751,1.74
29,2011-06-14,0,788,4.91
29,2011-06-21,1,833,4.98
29,2011-06-28,0,191,3.22
29,2011-07-05,1,121,1.68
29,2011-07-12,1,271,2.26
29,2011-07-19,0,703,2.7
29,2011-07-26,1,291,2.24
29,2011-08-02,1,176,2.12
29,2011-08-09,0,380,4.89
29,2011-08-16,1,463,1.61
29,2011-08-23,1,278,3.93
29,2011-08-30,0,337,1.0
29,2011-09-06,0,234,3.38
29,2011-09-13,0,976,4.66
29,2011-09-20,0,379,2.15
29,2011-09-27,0,118,1.74
29,2011-10-04,1,694,3.61
29,2011-10-11,1,839,3.85
29,2011-10-18,0,470,3.75
29,2011-10-25,0,876,2.28
29,2011-11-01,1,211,2.01
29,2011-11-08,0,862,4.82
29,2011-11-15,0,775,4.69
29,2011-11-22,1,969,2.83
29,2011-11-29,1,779,4.38
29,2011-12-06,1,320,2.81
29,2011-12-13,0,403,2.7
29,2011-12-20,1,802,1.63
